Chk#,Sales Area,Member #,Open Time,Close Time,First Fire,Last Fulfilled,Net Amount,Tax,Gratuity,Comp,Discount,Void,Total Due,Settlement Method
chk_01378,outlet_grill,mbr_171,2025-12-25 11:50:00,2025-12-25 12:39:00,2025-12-25 12:04:00,2025-12-25 12:34:00,139,11.82,23.63,0,0,0,174.45,credit_card
chk_01387,outlet_bar_lounge,mbr_173,2026-02-24 15:06:00,2026-02-24 16:11:00,2026-02-24 15:12:00,2026-02-24 16:04:00,19,1.62,3.04,0,0,0,23.66,cash
chk_01337,outlet_bar_lounge,mbr_161,2026-02-21 15:47:00,2026-02-21 16:55:00,2026-02-21 16:00:00,2026-02-21 16:47:00,25,2.13,4.25,0,14,0,17.38,credit_card
chk_01338,outlet_main_dining,mbr_162,2026-03-06 08:37:00,2026-03-06 09:35:00,2026-03-06 08:48:00,2026-03-06 09:29:00,103,8.76,15.45,0,0,0,127.21,credit_card
chk_01339,outlet_bar_lounge,mbr_162,2026-02-20 15:47:00,2026-02-20 16:55:00,2026-02-20 15:53:00,2026-02-20 16:47:00,25,2.13,4.25,0,0,0,31.38,credit_card
chk_01340,outlet_bar_lounge,mbr_162,2026-02-07 18:18:00,2026-02-07 18:57:00,2026-02-07 18:26:00,2026-02-07 18:43:00,51,4.34,11.73,0,0,0,67.07,member_charge
chk_01341,outlet_grill,mbr_162,2025-12-26 11:28:00,2025-12-26 12:17:00,2025-12-26 11:42:00,2025-12-26 12:02:00,137,11.65,32.88,0,9,0,172.53,member_charge
chk_01342,outlet_grill,mbr_162,2026-03-05 13:59:00,2026-03-05 15:20:00,2026-03-05 14:14:00,2026-03-05 15:14:00,163,13.86,30.97,0,0,0,207.83,cash
chk_01344,outlet_bar_lounge,mbr_163,2026-02-03 18:59:00,2026-02-03 20:20:00,2026-02-03 19:14:00,2026-02-03 20:10:00,163,13.86,30.97,0,0,0,207.83,cash
chk_01346,outlet_grill,mbr_163,2026-03-01 09:40:00,2026-03-01 10:41:00,2026-03-01 09:52:00,2026-03-01 10:34:00,112,9.52,17.92,0,0,0,139.44,credit_card
chk_01347,outlet_bar_lounge,mbr_163,2026-02-16 16:50:00,2026-02-16 18:01:00,2026-02-16 16:57:00,2026-02-16 17:52:00,34,2.89,5.78,0,0,0,42.67,credit_card
chk_01351,outlet_bar_lounge,mbr_165,2026-02-25 15:44:00,2026-02-25 16:49:00,2026-02-25 15:50:00,2026-02-25 16:42:00,180,15.3,28.8,0,0,0,224.1,credit_card
chk_01419,outlet_bar_lounge,mbr_180,2026-02-01 19:22:00,2026-02-01 20:44:00,2026-02-01 19:31:00,2026-02-01 20:34:00,63,5.36,11.97,0,0,0,80.33,member_charge
chk_01420,outlet_grill,mbr_180,2025-12-20 12:32:00,2025-12-20 13:25:00,2025-12-20 12:42:00,2025-12-20 13:20:00,89,7.57,22.25,0,0,0,118.82,member_charge
chk_01431,outlet_grill,mbr_183,2025-12-24 11:29:00,2025-12-24 12:19:00,2025-12-24 11:39:00,2025-12-24 12:14:00,81,6.89,20.25,0,0,0,108.14,member_charge
chk_01393,outlet_bar_lounge,mbr_174,2026-02-19 15:09:00,2026-02-19 16:18:00,2026-02-19 15:15:00,2026-02-19 16:10:00,28,2.38,4.76,0,0,0,35.14,cash
chk_01395,outlet_bar_lounge,mbr_175,2026-02-19 15:10:00,2026-02-19 15:40:00,2026-02-19 15:16:00,2026-02-19 15:28:00,28,2.38,5.88,0,0,0,36.26,cash
chk_01397,outlet_grill,mbr_175,2025-12-24 11:51:00,2025-12-24 13:03:00,2025-12-24 12:05:00,2025-12-24 12:54:00,139,11.82,23.63,0,0,0,174.45,credit_card
chk_01413,outlet_grill,mbr_178,2026-03-04 13:38:00,2026-03-04 14:37:00,2026-03-04 13:50:00,2026-03-04 14:31:00,165,14.03,24.75,0,0,0,203.78,credit_card
chk_01414,outlet_bar_lounge,mbr_178,2026-02-19 16:10:00,2026-02-19 17:19:00,2026-02-19 16:16:00,2026-02-19 17:11:00,28,2.38,5.88,0,0,0,36.26,cash
chk_01415,outlet_grill,mbr_179,2026-03-04 13:38:00,2026-03-04 14:37:00,2026-03-04 13:43:00,2026-03-04 14:31:00,166,14.11,24.9,0,0,0,205.01,credit_card
chk_01418,outlet_grill,mbr_179,2026-02-15 11:51:00,2026-02-15 13:03:00,2026-02-15 12:05:00,2026-02-15 12:54:00,140,11.9,25.2,0,0,0,177.1,credit_card
chk_01510,outlet_bar_lounge,mbr_200,2026-02-26 14:43:00,2026-02-26 15:47:00,2026-02-26 14:55:00,2026-02-26 15:40:00,178,15.13,28.48,0,0,0,221.61,credit_card
chk_01467,outlet_grill,mbr_191,2026-03-03 14:01:00,2026-03-03 15:01:00,2026-03-03 14:06:00,2026-03-03 14:54:00,168,14.28,31.92,0,0,0,214.2,cash
chk_01466,outlet_grill,mbr_191,2025-12-23 11:30:00,2025-12-23 12:21:00,2025-12-23 11:40:00,2025-12-23 12:16:00,142,12.07,35.5,0,0,0,189.57,member_charge
chk_01469,outlet_main_dining,mbr_192,2026-02-27 09:42:00,2026-02-27 10:45:00,2026-02-27 09:54:00,2026-02-27 10:38:00,117,9.95,18.72,0,0,0,145.67,credit_card
chk_01470,outlet_bar_lounge,mbr_192,2026-02-13 16:52:00,2026-02-13 18:05:00,2026-02-13 16:59:00,2026-02-13 17:56:00,39,3.32,7.02,0,0,0,49.34,credit_card
chk_01472,outlet_grill,mbr_193,2025-12-18 12:55:00,2025-12-18 13:49:00,2025-12-18 13:10:00,2025-12-18 13:44:00,151,12.84,37.75,0,0,0,201.59,cash
chk_01492,outlet_grill,mbr_196,2025-12-31 10:24:00,2025-12-31 11:08:00,2025-12-31 10:33:00,2025-12-31 10:53:00,66,5.61,15.84,0,0,0,87.45,member_charge
chk_01493,outlet_grill,mbr_196,2025-12-18 12:33:00,2025-12-18 13:27:00,2025-12-18 12:48:00,2025-12-18 13:22:00,152,12.92,38,0,0,0,202.92,cash
chk_01494,outlet_grill,mbr_197,2025-12-31 10:24:00,2025-12-31 11:08:00,2025-12-31 10:33:00,2025-12-31 10:53:00,126,10.71,30.24,0,8,0,158.95,member_charge
chk_01495,outlet_grill,mbr_197,2025-12-18 12:55:00,2025-12-18 13:49:00,2025-12-18 13:10:00,2025-12-18 13:44:00,152,12.92,27.36,0,0,0,192.28,cash
chk_01498,outlet_bar_lounge,mbr_197,2026-02-22 15:46:00,2026-02-22 16:53:00,2026-02-22 15:59:00,2026-02-22 16:45:00,23,1.96,3.91,0,13,0,15.87,credit_card
chk_01499,outlet_bar_lounge,mbr_197,2026-02-08 17:17:00,2026-02-08 18:34:00,2026-02-08 17:25:00,2026-02-08 18:24:00,49,4.17,10.78,0,0,0,63.95,member_charge
chk_01500,outlet_bar_lounge,mbr_198,2026-02-21 15:46:00,2026-02-21 16:53:00,2026-02-21 15:52:00,2026-02-21 16:45:00,23,1.96,3.91,0,0,0,28.87,credit_card
chk_01502,outlet_grill,mbr_198,2025-12-27 11:27:00,2025-12-27 12:15:00,2025-12-27 11:41:00,2025-12-27 12:00:00,135,11.48,32.4,0,8,0,170.88,member_charge
chk_01503,outlet_grill,mbr_198,2026-03-06 13:58:00,2026-03-06 15:18:00,2026-03-06 14:13:00,2026-03-06 15:08:00,161,13.69,30.59,0,0,0,205.28,cash
chk_01541,outlet_bar_lounge,mbr_207,2026-02-03 18:59:00,2026-02-03 20:20:00,2026-02-03 19:14:00,2026-02-03 20:10:00,59,5.02,11.21,0,0,0,75.23,cash
chk_01543,outlet_grill,mbr_207,2026-03-01 14:40:00,2026-03-01 15:41:00,2026-03-01 14:52:00,2026-03-01 15:34:00,171,14.54,27.36,0,0,0,212.9,credit_card
chk_01550,outlet_bar_lounge,mbr_209,2026-02-25 15:05:00,2026-02-25 16:10:00,2026-02-25 15:11:00,2026-02-25 16:03:00,180,15.3,28.8,0,0,0,224.1,cash
chk_01558,outlet_grill,mbr_210,2026-03-05 13:37:00,2026-03-05 14:35:00,2026-03-05 13:48:00,2026-03-05 14:29:00,163,13.86,24.45,0,0,0,201.31,credit_card
chk_01537,outlet_grill,mbr_206,2025-12-26 11:49:00,2025-12-26 12:37:00,2025-12-26 12:03:00,2025-12-26 12:22:00,136,11.56,32.64,0,9,0,171.2,credit_card
chk_01538,outlet_bar_lounge,mbr_206,2026-02-03 18:59:00,2026-02-03 20:19:00,2026-02-03 19:14:00,2026-02-03 20:09:00,162,13.77,30.78,0,0,0,206.55,cash
chk_01540,outlet_grill,mbr_207,2025-12-26 11:50:00,2025-12-26 12:39:00,2025-12-26 12:04:00,2025-12-26 12:24:00,137,11.65,23.29,0,14,0,157.94,credit_card
chk_01544,outlet_bar_lounge,mbr_207,2026-02-16 16:12:00,2026-02-16 17:23:00,2026-02-16 16:19:00,2026-02-16 17:14:00,34,2.89,7.14,0,0,0,44.03,cash
chk_01547,outlet_grill,mbr_208,2026-02-12 12:53:00,2026-02-12 14:07:00,2026-02-12 13:07:00,2026-02-12 13:58:00,145,12.33,26.1,0,0,0,183.43,cash
chk_01549,outlet_grill,mbr_209,2025-12-17 12:34:00,2025-12-17 13:29:00,2025-12-17 12:45:00,2025-12-17 13:23:00,94,7.99,23.5,0,0,0,125.49,credit_card
chk_01552,outlet_grill,mbr_209,2025-12-30 10:46:00,2025-12-30 11:31:00,2025-12-30 10:59:00,2025-12-30 11:16:00,128,10.88,30.72,0,8,0,161.6,credit_card
chk_01553,outlet_bar_lounge,mbr_209,2026-02-07 17:56:00,2026-02-07 19:13:00,2026-02-07 18:11:00,2026-02-07 19:03:00,154,13.09,29.26,0,0,0,196.35,cash
chk_01555,outlet_grill,mbr_209,2026-03-06 08:37:00,2026-03-06 09:35:00,2026-03-06 08:48:00,2026-03-06 09:29:00,103,8.76,15.45,0,0,0,127.21,credit_card
chk_01586,outlet_grill,mbr_215,2026-02-16 11:50:00,2026-02-16 13:01:00,2026-02-16 12:04:00,2026-02-16 12:52:00,138,11.73,23.46,0,0,0,173.19,credit_card
chk_01587,outlet_grill,mbr_216,2025-12-21 12:31:00,2025-12-21 13:23:00,2025-12-21 12:41:00,2025-12-21 13:18:00,146,12.41,36.5,0,0,0,194.91,member_charge
chk_01588,outlet_grill,mbr_216,2026-02-28 14:03:00,2026-02-28 15:05:00,2026-02-28 14:08:00,2026-02-28 14:58:00,173,14.71,27.68,0,0,8,207.39,cash
chk_01591,outlet_bar_lounge,mbr_216,2026-02-11 17:53:00,2026-02-11 19:08:00,2026-02-11 18:07:00,2026-02-11 18:59:00,147,12.5,26.46,0,0,0,185.96,cash
chk_01593,outlet_bar_lounge,mbr_217,2026-02-11 17:54:00,2026-02-11 19:09:00,2026-02-11 18:08:00,2026-02-11 19:00:00,44,3.74,7.92,0,0,0,55.66,cash
chk_01595,outlet_grill,mbr_217,2026-03-09 12:35:00,2026-03-09 13:31:00,2026-03-09 12:46:00,2026-03-09 13:25:00,155,13.18,23.25,0,0,0,191.43,credit_card
chk_01596,outlet_bar_lounge,mbr_217,2026-02-24 15:06:00,2026-02-24 16:11:00,2026-02-24 15:12:00,2026-02-24 16:04:00,18,1.53,3.6,0,0,0,23.13,cash
chk_01612,outlet_grill,mbr_221,2026-02-24 10:44:00,2026-02-24 11:49:00,2026-02-24 10:57:00,2026-02-24 11:42:00,122,10.37,19.52,0,13,0,138.89,credit_card
chk_01613,outlet_bar_lounge,mbr_221,2026-02-11 17:54:00,2026-02-11 19:09:00,2026-02-11 18:01:00,2026-02-11 19:00:00,45,3.83,8.1,0,0,0,56.93,cash
chk_01614,outlet_main_dining,mbr_221,2025-12-29 19:25:00,2025-12-29 20:11:00,2025-12-29 19:34:00,2025-12-29 19:56:00,71,6.04,17.04,18,0,0,76.08,member_charge
chk_01617,outlet_bar_lounge,mbr_222,2026-02-19 15:47:00,2026-02-19 16:56:00,2026-02-19 16:00:00,2026-02-19 16:48:00,131,11.14,22.27,0,14,0,150.41,credit_card
chk_01618,outlet_bar_lounge,mbr_222,2026-02-06 18:19:00,2026-02-06 19:37:00,2026-02-06 18:27:00,2026-02-06 19:27:00,53,4.51,10.07,0,0,0,67.58,member_charge
chk_01619,outlet_grill,mbr_222,2025-12-25 11:29:00,2025-12-25 12:18:00,2025-12-25 11:39:00,2025-12-25 12:13:00,80,6.8,19.2,0,0,0,106,member_charge
chk_01620,outlet_grill,mbr_222,2026-03-04 13:38:00,2026-03-04 14:37:00,2026-03-04 13:43:00,2026-03-04 14:31:00,165,14.03,24.75,0,0,0,203.78,credit_card
chk_01622,outlet_grill,mbr_223,2025-12-24 11:29:00,2025-12-24 12:18:00,2025-12-24 11:39:00,2025-12-24 12:13:00,139,11.82,33.36,0,0,0,184.18,member_charge
chk_01673,outlet_grill,mbr_233,2025-12-19 12:54:00,2025-12-19 13:47:00,2025-12-19 13:09:00,2025-12-19 13:42:00,150,12.75,27,0,0,0,189.75,cash
chk_01676,outlet_bar_lounge,mbr_233,2026-02-23 15:45:00,2026-02-23 16:51:00,2026-02-23 15:58:00,2026-02-23 16:43:00,21,1.79,3.36,0,0,0,26.15,credit_card
chk_01680,outlet_grill,mbr_235,2026-03-03 13:39:00,2026-03-03 14:39:00,2026-03-03 13:51:00,2026-03-03 14:32:00,108,9.18,16.2,0,0,0,133.38,credit_card
chk_01709,outlet_bar_lounge,mbr_239,2026-02-18 16:11:00,2026-02-18 17:21:00,2026-02-18 16:18:00,2026-02-18 17:13:00,31,2.64,5.27,0,0,0,38.91,cash
chk_01660,outlet_grill,mbr_230,2025-12-28 10:26:00,2025-12-28 11:13:00,2025-12-28 10:35:00,2025-12-28 10:58:00,132,11.22,31.68,0,8,0,166.9,member_charge
chk_01661,outlet_grill,mbr_230,2026-03-08 13:57:00,2026-03-08 14:54:00,2026-03-08 14:12:00,2026-03-08 14:48:00,158,13.43,30.02,0,0,0,201.45,cash
chk_01664,outlet_bar_lounge,mbr_231,2026-02-18 16:48:00,2026-02-18 17:57:00,2026-02-18 16:54:00,2026-02-18 17:49:00,29,2.47,4.93,0,0,0,36.4,credit_card
chk_01666,outlet_grill,mbr_231,2025-12-24 11:29:00,2025-12-24 12:19:00,2025-12-24 11:43:00,2025-12-24 12:14:00,141,11.99,35.25,0,0,0,188.24,member_charge
chk_01668,outlet_bar_lounge,mbr_232,2026-02-27 14:42:00,2026-02-27 15:45:00,2026-02-27 14:54:00,2026-02-27 15:38:00,116,9.86,18.56,0,0,0,144.42,credit_card
chk_01669,outlet_bar_lounge,mbr_232,2026-02-14 16:13:00,2026-02-14 17:26:00,2026-02-14 16:20:00,2026-02-14 17:17:00,38,3.23,6.84,0,0,0,48.07,member_charge
chk_01671,outlet_grill,mbr_232,2025-12-19 12:54:00,2025-12-19 13:47:00,2025-12-19 13:09:00,2025-12-19 13:42:00,150,12.75,37.5,0,0,0,200.25,cash
chk_01678,outlet_grill,mbr_234,2025-12-28 11:26:00,2025-12-28 12:13:00,2025-12-28 11:39:00,2025-12-28 11:58:00,133,11.31,31.92,0,8,0,168.23,member_charge
chk_01679,outlet_grill,mbr_234,2026-02-05 13:58:00,2026-02-05 15:17:00,2026-02-05 14:13:00,2026-02-05 15:07:00,159,13.52,30.21,0,0,0,202.73,cash
chk_01711,outlet_grill,mbr_239,2025-12-23 11:52:00,2025-12-23 12:43:00,2025-12-23 12:06:00,2025-12-23 12:38:00,142,12.07,35.5,0,0,0,189.57,credit_card
chk_01747,outlet_grill,mbr_244,2025-12-31 10:24:00,2025-12-31 11:09:00,2025-12-31 10:37:00,2025-12-31 10:54:00,126,10.71,30.24,0,8,0,158.95,member_charge
chk_01714,outlet_grill,mbr_240,2025-12-23 11:52:00,2025-12-23 13:05:00,2025-12-23 12:06:00,2025-12-23 12:56:00,143,12.16,25.74,0,0,0,180.9,credit_card
chk_01717,outlet_bar_lounge,mbr_240,2026-02-26 14:42:00,2026-02-26 15:46:00,2026-02-26 14:54:00,2026-02-26 15:39:00,177,15.05,28.32,0,0,0,220.37,credit_card
chk_01718,outlet_bar_lounge,mbr_240,2026-02-13 17:14:00,2026-02-13 18:27:00,2026-02-13 17:21:00,2026-02-13 18:18:00,40,3.4,8.8,0,0,0,52.2,member_charge
chk_01720,outlet_grill,mbr_241,2025-12-31 10:24:00,2025-12-31 11:08:00,2025-12-31 10:37:00,2025-12-31 10:53:00,126,10.71,30.24,0,8,0,158.95,member_charge
chk_01721,outlet_grill,mbr_241,2026-02-09 12:55:00,2026-02-09 14:11:00,2026-02-09 13:10:00,2026-02-09 14:02:00,152,12.92,27.36,0,0,0,192.28,cash
chk_01723,outlet_main_dining,mbr_241,2026-03-07 08:36:00,2026-03-07 09:33:00,2026-03-07 08:47:00,2026-03-07 09:27:00,100,8.5,15,0,0,0,123.5,credit_card
chk_01732,outlet_bar_lounge,mbr_242,2026-02-04 18:58:00,2026-02-04 20:18:00,2026-02-04 19:13:00,2026-02-04 20:08:00,160,13.6,30.4,0,0,0,204,cash
chk_01734,outlet_grill,mbr_242,2026-03-03 14:39:00,2026-03-03 15:39:00,2026-03-03 14:51:00,2026-03-03 15:32:00,109,9.27,16.35,0,0,0,134.62,credit_card
chk_01735,outlet_bar_lounge,mbr_243,2026-02-04 18:58:00,2026-02-04 20:18:00,2026-02-04 19:13:00,2026-02-04 20:08:00,57,4.85,10.83,0,0,0,72.68,cash
chk_01737,outlet_grill,mbr_243,2026-03-02 14:39:00,2026-03-02 15:40:00,2026-03-02 14:51:00,2026-03-02 15:33:00,169,14.37,25.35,0,0,0,208.72,credit_card
chk_01738,outlet_bar_lounge,mbr_243,2026-02-17 16:11:00,2026-02-17 17:21:00,2026-02-17 16:18:00,2026-02-17 17:13:00,32,2.72,6.72,0,0,0,41.44,cash
chk_01818,outlet_grill,mbr_254,2026-02-16 11:50:00,2026-02-16 13:01:00,2026-02-16 12:04:00,2026-02-16 12:53:00,137,11.65,23.29,0,0,0,171.94,credit_card
chk_01796,outlet_grill,mbr_251,2026-03-02 14:40:00,2026-03-02 15:41:00,2026-03-02 14:45:00,2026-03-02 15:34:00,170,14.45,27.2,0,0,0,211.65,credit_card
chk_01780,outlet_grill,mbr_248,2025-12-31 10:24:00,2025-12-31 11:09:00,2025-12-31 10:37:00,2025-12-31 10:54:00,127,10.8,30.48,0,8,0,160.28,member_charge
chk_01781,outlet_grill,mbr_249,2025-12-18 12:34:00,2025-12-18 13:28:00,2025-12-18 12:45:00,2025-12-18 13:22:00,153,13.01,38.25,0,0,0,204.26,credit_card
chk_01782,outlet_bar_lounge,mbr_249,2026-02-25 14:05:00,2026-02-25 15:09:00,2026-02-25 14:11:00,2026-02-25 15:02:00,179,15.22,35.8,0,0,0,230.02,cash
chk_01784,outlet_grill,mbr_249,2025-12-31 10:46:00,2025-12-31 11:31:00,2025-12-31 10:59:00,2025-12-31 11:16:00,127,10.8,21.59,0,8,0,151.39,credit_card
chk_01785,outlet_bar_lounge,mbr_249,2026-02-08 17:56:00,2026-02-08 19:13:00,2026-02-08 18:11:00,2026-02-08 19:03:00,50,4.25,9,0,0,0,63.25,cash
chk_01787,outlet_bar_lounge,mbr_250,2026-02-08 17:56:00,2026-02-08 19:13:00,2026-02-08 18:04:00,2026-02-08 19:03:00,50,4.25,9,0,0,0,63.25,cash
chk_01789,outlet_grill,mbr_250,2026-03-06 13:37:00,2026-03-06 14:35:00,2026-03-06 13:52:00,2026-03-06 14:29:00,161,13.69,24.15,0,0,0,198.84,credit_card
chk_01790,outlet_bar_lounge,mbr_250,2026-02-21 15:08:00,2026-02-21 16:38:00,2026-02-21 15:14:00,2026-02-21 16:26:00,24,2.04,5.04,0,0,0,31.08,cash
chk_01793,outlet_bar_lounge,mbr_251,2026-02-17 16:49:00,2026-02-17 18:00:00,2026-02-17 17:03:00,2026-02-17 17:52:00,136,11.56,23.12,0,14,0,156.68,credit_card
chk_01794,outlet_bar_lounge,mbr_251,2026-02-03 18:59:00,2026-02-03 20:19:00,2026-02-03 19:07:00,2026-02-03 20:09:00,59,5.02,11.21,0,0,0,75.23,cash
chk_01795,outlet_main_dining,mbr_251,2025-12-22 20:30:00,2025-12-22 21:21:00,2025-12-22 20:40:00,2025-12-22 21:16:00,85,7.23,21.25,0,0,0,113.48,member_charge
chk_01799,outlet_grill,mbr_251,2026-02-12 12:53:00,2026-02-12 14:07:00,2026-02-12 13:07:00,2026-02-12 13:58:00,145,12.33,26.1,0,0,0,183.43,cash
chk_01863,outlet_bar_lounge,mbr_261,2026-02-24 15:44:00,2026-02-24 16:49:00,2026-02-24 15:57:00,2026-02-24 16:42:00,121,10.29,19.36,0,13,0,137.65,credit_card
chk_01833,outlet_main_dining,mbr_257,2025-12-30 19:25:00,2025-12-30 20:10:00,2025-12-30 19:34:00,2025-12-30 19:55:00,69,5.87,16.56,0,0,0,91.43,member_charge
chk_01825,outlet_grill,mbr_255,2026-03-01 14:02:00,2026-03-01 15:03:00,2026-03-01 14:07:00,2026-03-01 14:56:00,171,14.54,27.36,0,0,0,212.9,cash
chk_01827,outlet_grill,mbr_256,2025-12-21 12:31:00,2025-12-21 13:23:00,2025-12-21 12:41:00,2025-12-21 13:18:00,145,12.33,36.25,0,0,0,193.58,member_charge
chk_01828,outlet_grill,mbr_256,2026-03-01 14:02:00,2026-03-01 15:04:00,2026-03-01 14:07:00,2026-03-01 14:57:00,171,14.54,34.2,0,0,0,219.74,cash
chk_01831,outlet_bar_lounge,mbr_256,2026-02-12 17:53:00,2026-02-12 19:07:00,2026-02-12 18:07:00,2026-02-12 18:58:00,42,3.57,7.56,0,0,0,53.13,cash
chk_01832,outlet_bar_lounge,mbr_257,2026-02-12 17:53:00,2026-02-12 19:07:00,2026-02-12 18:00:00,2026-02-12 18:58:00,43,3.66,7.74,0,0,0,54.4,cash
chk_01852,outlet_bar_lounge,mbr_259,2026-02-03 18:21:00,2026-02-03 19:42:00,2026-02-03 18:30:00,2026-02-03 19:32:00,60,5.1,13.8,0,0,0,78.9,member_charge
chk_01853,outlet_grill,mbr_259,2025-12-21 12:31:00,2025-12-21 13:23:00,2025-12-21 12:41:00,2025-12-21 13:18:00,146,12.41,36.5,0,0,0,194.91,member_charge
chk_01855,outlet_grill,mbr_260,2025-12-21 12:31:00,2025-12-21 13:23:00,2025-12-21 12:45:00,2025-12-21 13:18:00,146,12.41,36.5,0,0,0,194.91,member_charge
chk_01388,outlet_bar_lounge,mbr_173,2026-01-11 08:16:00,2026-01-11 08:52:00,2026-01-11 08:23:00,2026-01-11 08:39:00,45,3.83,9.9,0,0,0,58.73,member_charge
chk_01439,outlet_bar_lounge,mbr_185,2026-01-14 08:13:00,2026-01-14 08:47:00,2026-01-14 08:24:00,2026-01-14 08:34:00,98,8.33,21.56,0,0,0,127.89,member_charge
chk_01182,outlet_pool_bar,mbr_146,2026-01-31 19:01:00,2026-01-31 20:24:00,2026-01-31 19:06:00,2026-01-31 20:13:00,65,5.53,12.35,0,0,0,82.88,cash
chk_01496,outlet_main_dining,mbr_197,2026-01-26 19:05:00,2026-01-26 20:31:00,2026-01-26 19:10:00,2026-01-26 20:20:00,74,6.29,14.8,10,0,0,85.09,cash
chk_01900,outlet_bar_lounge,mbr_280,2026-02-01 19:01:00,2026-02-01 20:23:00,2026-02-01 19:10:00,2026-02-01 20:12:00,64,5.44,12.16,0,0,0,81.6,cash
chk_01497,outlet_grill,mbr_197,2026-01-13 08:36:00,2026-01-13 09:11:00,2026-01-13 08:47:00,2026-01-13 08:58:00,100,8.5,15,0,0,0,123.5,credit_card
chk_01501,outlet_grill,mbr_198,2026-01-09 17:17:00,2026-01-09 17:55:00,2026-01-09 17:25:00,2026-01-09 17:41:00,49,4.17,10.78,0,0,0,63.95,member_charge
chk_01508,outlet_bar_lounge,mbr_200,2026-01-30 19:02:00,2026-01-30 20:25:00,2026-01-30 19:07:00,2026-01-30 20:14:00,66,5.61,13.2,0,0,0,84.81,cash
chk_01509,outlet_bar_lounge,mbr_200,2026-01-17 07:33:00,2026-01-17 08:05:00,2026-01-17 07:44:00,2026-01-17 07:53:00,92,7.82,23,0,0,0,122.82,credit_card
chk_01515,outlet_grill,mbr_201,2026-01-26 20:05:00,2026-01-26 21:32:00,2026-01-26 20:11:00,2026-01-26 21:21:00,75,6.38,15,10,0,0,86.38,cash
chk_01516,outlet_main_dining,mbr_201,2026-01-13 08:37:00,2026-01-13 09:12:00,2026-01-13 08:48:00,2026-01-13 08:59:00,101,8.59,15.15,0,0,0,124.74,credit_card
chk_01519,outlet_main_dining,mbr_202,2026-01-09 17:18:00,2026-01-09 17:56:00,2026-01-09 17:26:00,2026-01-09 17:42:00,50,4.25,11,0,0,0,65.25,member_charge
chk_01521,outlet_bar_lounge,mbr_203,2026-01-21 20:30:00,2026-01-21 22:00:00,2026-01-21 20:40:00,2026-01-21 21:48:00,84,7.14,17.64,0,0,0,108.78,member_charge
chk_01524,outlet_halfway_house,mbr_203,2026-01-04 09:21:00,2026-01-04 10:03:00,2026-01-04 09:29:00,2026-01-04 09:49:00,59,5.02,13.57,0,0,0,77.59,member_charge
chk_01525,outlet_grill,mbr_204,2026-01-04 09:21:00,2026-01-04 10:03:00,2026-01-04 09:33:00,2026-01-04 09:49:00,119,10.12,27.37,0,0,0,156.49,member_charge
chk_01568,outlet_main_dining,mbr_212,2026-01-16 07:12:00,2026-01-16 07:45:00,2026-01-16 07:19:00,2026-01-16 07:32:00,35,2.98,7.35,0,0,0,45.33,member_charge
chk_01571,outlet_bar_lounge,mbr_212,2026-01-29 19:03:00,2026-01-29 20:27:00,2026-01-29 19:12:00,2026-01-29 20:16:00,69,5.87,13.8,0,0,0,88.67,cash
chk_01577,outlet_pool_bar,mbr_213,2026-01-12 08:15:00,2026-01-12 08:51:00,2026-01-12 08:22:00,2026-01-12 08:38:00,103,8.76,22.66,0,0,0,134.42,member_charge
chk_01582,outlet_main_dining,mbr_214,2026-01-25 20:28:00,2026-01-25 21:17:00,2026-01-25 20:38:00,2026-01-25 21:06:00,78,6.63,18.72,0,0,0,103.35,member_charge
chk_01584,outlet_pool_bar,mbr_215,2026-01-20 15:09:00,2026-01-20 15:39:00,2026-01-20 15:15:00,2026-01-20 15:27:00,27,2.3,5.67,0,0,0,34.97,cash
chk_01625,outlet_grill,mbr_223,2026-01-06 09:41:00,2026-01-06 10:21:00,2026-01-06 09:53:00,2026-01-06 10:07:00,114,9.69,18.24,0,0,0,141.93,credit_card
chk_01631,outlet_bar_lounge,mbr_225,2026-01-15 07:35:00,2026-01-15 08:09:00,2026-01-15 07:46:00,2026-01-15 07:56:00,97,8.25,21.34,0,0,0,126.59,credit_card
chk_01636,outlet_grill,mbr_225,2026-01-24 15:07:00,2026-01-24 16:35:00,2026-01-24 15:13:00,2026-01-24 16:23:00,20,1.7,4,0,0,0,25.7,cash
chk_01637,outlet_bar_lounge,mbr_225,2026-01-11 08:16:00,2026-01-11 08:53:00,2026-01-11 08:28:00,2026-01-11 08:40:00,105,8.93,23.1,0,0,0,137.03,member_charge
chk_01639,outlet_bar_lounge,mbr_226,2026-01-24 20:07:00,2026-01-24 21:35:00,2026-01-24 20:13:00,2026-01-24 21:23:00,80,6.8,16,0,0,0,102.8,cash
chk_01646,outlet_main_dining,mbr_227,2026-01-19 07:10:00,2026-01-19 07:41:00,2026-01-19 07:16:00,2026-01-19 07:29:00,89,7.57,18.69,0,0,0,115.26,cash
chk_01649,outlet_grill,mbr_228,2026-01-02 19:23:00,2026-01-02 20:06:00,2026-01-02 19:32:00,2026-01-02 19:51:00,63,5.36,14.49,0,0,0,82.85,member_charge
chk_01651,outlet_halfway_house,mbr_228,2026-01-28 14:04:00,2026-01-28 15:29:00,2026-01-28 14:09:00,2026-01-28 15:18:00,175,14.88,35,0,0,16,208.88,cash
